id,institution_code,program_code,catalog_year,slot_code,title,credits,level,residency_required,sort_order,group_name
155f4175-64b0-509a-9854-cdcd43138002,UMASS,BSIT,2025-2026,FOR,Digital Forensics,3,UPPER,false,25,Major
d197113f-a04c-545f-84a8-864abe1cf556,UMASS,BSIT,2025-2026,NETSEC,Network Security,3,UPPER,false,26,Major
530b556f-5627-5d4b-96d6-247683134afa,UMASS,BSIT,2025-2026,PTEST,Penetration Testing,3,UPPER,true,27,Major
00796320-5fda-5817-bcda-54d2030db6d1,UMASS,BSIT,2025-2026,SEC2,Security Operations,3,UPPER,false,28,Major
f491abfe-f524-54d8-806f-c8dee8bf2ddb,UMASS,BSIT,2025-2026,CAP,Cybersecurity Capstone,3,UPPER,true,29,Major
cc8ef56b-fb66-5500-a8f7-6ffb8cb2d351,UMASS,BSIT,2025-2026,CELEC1,Cyber Elective I,3,UPPER,false,30,Major
0f2d2ea1-3e98-5852-a1ec-059f78e67c86,UMASS,BSIT,2025-2026,ELEC1,Free Elective I,3,LOWER,false,31,Major
491cbe57-2397-5358-a50d-f88b16050fe0,UMASS,BSIT,2025-2026,ELEC2,Free Elective II,3,LOWER,false,32,Major
21b16519-a903-58fb-bf6f-29539a051be3,UMASS,BSIT,2025-2026,ELEC3,Free Elective III,3,LOWER,false,33,Major
43dafc56-a17d-56b2-9746-05ab82d67b02,UMASS,BSIT,2025-2026,ELEC4,Free Elective IV,3,LOWER,false,34,Major
2176d2ed-3393-5e8c-8839-d91b2a153a4c,UMASS,BAAS,2025-2026,ENG1,English Composition I,3,LOWER,false,1,General Education
8f47199e-a1ff-5375-b4d1-35d52c697ddb,UMASS,BAAS,2025-2026,ENG2,English Composition II,3,LOWER,false,2,General Education
795e340b-13dd-597a-b1db-807cd0fc9230,UMASS,BAAS,2025-2026,QR,Quantitative Reasoning / College Algebra,3,LOWER,false,3,General Education
73b88332-a56b-5c0c-b552-2c925e77bc4d,UMASS,BAAS,2025-2026,STAT,Introductory Statistics,3,LOWER,false,4,General Education
67e3e025-f04d-5db4-94b0-c3d2197ba7e7,UMASS,BAAS,2025-2026,NS1,Natural Science with Lab,4,LOWER,false,5,General Education
28cab031-fe4e-56b5-8298-6b6efd94e979,UMASS,BAAS,2025-2026,NS2,Natural Science,3,LOWER,false,6,General Education
db644d4d-ba45-59b0-bd9a-8f3dc98ce62f,UMASS,BAAS,2025-2026,HUM1,Humanities I,3,LOWER,false,7,General Education
81c6d236-85af-56f9-9651-612d36d6104b,UMASS,BAAS,2025-2026,HUM2,Humanities II,3,LOWER,false,8,General Education
3832a78e-0231-5f7d-9f0d-3102da7fe216,UMASS,BAAS,2025-2026,SS1,Social Science I,3,LOWER,false,9,General Education
929a5314-331a-5c78-bd7f-2b098709a848,UMASS,BAAS,2025-2026,SS2,Social Science II,3,LOWER,false,10,General Education
ce11cd54-bfc4-5f1e-933e-5c130dfb13bd,UMASS,BAAS,2025-2026,HIST,History,3,LOWER,false,11,General Education
ad097f97-c287-5ec9-9db8-f2d7f0554d74,UMASS,BAAS,2025-2026,COMM,Public Speaking / Communication,3,LOWER,false,12,General Education
ed6269fe-e903-5788-9ed4-778d1224ad7f,UMASS,BAAS,2025-2026,ETHICS,Ethics,3,LOWER,false,13,General Education
768a8b2d-e0bc-5301-a045-d04f0ff05840,UMASS,BAAS,2025-2026,INFO,Information Literacy / Computer Applications,3,LOWER,false,14,General Education
accbccc6-e06b-5301-8887-579e021d67b5,UMASS,BAAS,2025-2026,ILP,Degree Design / Information Literacy,3,LOWER,false,15,Major
3b9b605c-2365-5dd3-9c32-2255df7e8992,UMASS,BAAS,2025-2026,LEAD,Leadership / Organizational Behavior,3,UPPER,false,16,Major
dd176b94-1179-5b23-a8bd-04cad5d53cf5,UMASS,BAAS,2025-2026,PROFCOMM,Professional Communication,3,UPPER,false,17,Major
ec0bb2c1-a5ea-5022-a8f9-b336736ec83d,UMASS,BAAS,2025-2026,DATA,Applied Statistics / Decision Making,3,UPPER,false,18,Major
e6242f28-2abc-5273-9bc5-bd39d55c5fbf,UMASS,BAAS,2025-2026,ETH2,Professional Ethics,3,UPPER,false,19,Major
7fabe1dc-7cc8-5465-94c5-d2c5822354a1,UMASS,BAAS,2025-2026,RES,Applied Inquiry / Research Methods,3,UPPER,false,20,Major
7fb6b003-c399-5434-806d-df9e863fd65d,UMASS,BAAS,2025-2026,CONC1,Concentration / Applied Elective I,3,UPPER,false,21,Major
a9ba2490-ad45-5dcc-b7ae-50eb7f3871fd,UMASS,BAAS,2025-2026,CONC2,Concentration / Applied Elective II,3,UPPER,false,22,Major
e701df03-d9a2-57a5-83ad-2b831caf0400,UMASS,BAAS,2025-2026,CONC3,Concentration / Applied Elective III,3,UPPER,false,23,Major
79e7edbd-0453-525f-92df-8fa849e06fd9,UMASS,BAAS,2025-2026,CONC4,Concentration / Applied Elective IV,3,UPPER,false,24,Major
22e0ec56-c17c-5a09-bbcb-e5d3d5022328,UMASS,BAAS,2025-2026,ELEC1,Free Elective I,3,LOWER,false,25,Major
5af45027-e098-5b1b-95e4-f45fb8c489bf,UMASS,BAAS,2025-2026,ELEC2,Free Elective II,3,LOWER,false,26,Major
1860d8df-0169-57a8-b8d0-21975a08de4e,UMASS,BAAS,2025-2026,ELEC3,Free Elective III,3,LOWER,false,27,Major
ce04f035-bdc9-57bf-a1ac-568f820aed8f,UMASS,BAAS,2025-2026,ELEC4,Free Elective IV,3,LOWER,false,28,Major
5704f97d-ab72-572c-b195-8c9d4ad05e61,UMASS,BAAS,2025-2026,ELEC5,Free Elective V,3,LOWER,false,29,Major
cf4b2c8a-f1e7-5380-a7ce-61f31118558e,UMASS,BAAS,2025-2026,ELEC6,Free Elective VI,3,LOWER,false,30,Major
c645b9a3-52ca-5ecc-96c5-d97501f052d8,UMASS,BAAS,2025-2026,CAP,Professional Studies / Liberal Studies Capstone,3,UPPER,true,31,Major
f4452f96-3c8d-56a3-b6e8-6361c613bc3c,PG,BSBA,2025-2026,ENG1,English Composition I,3,LOWER,false,1,General Education
7a0d3a38-4005-5b18-9d92-003322789bea,PG,BSBA,2025-2026,ENG2,English Composition II,3,LOWER,false,2,General Education
90bc92b7-223b-5712-8d2f-f34defaa9b6f,PG,BSBA,2025-2026,QR,Quantitative Reasoning / College Algebra,3,LOWER,false,3,General Education
ef5aeed2-ee0f-5fe4-b333-5bd2291d533f,PG,BSBA,2025-2026,STAT,Introductory Statistics,3,LOWER,false,4,General Education
68fa7646-62cc-54b9-a338-93c959e7cb7a,PG,BSBA,2025-2026,NS1,Natural Science with Lab,4,LOWER,false,5,General Education
ee5e3680-9355-5f7c-a3bc-f0d3e353367d,PG,BSBA,2025-2026,NS2,Natural Science,3,LOWER,false,6,General Education
6e89ef77-ff82-5b2e-8758-b9ffea7f2991,PG,BSBA,2025-2026,HUM1,Humanities I,3,LOWER,false,7,General Education
c4e8410d-6cb9-5c75-bfd7-2f45d8536654,PG,BSBA,2025-2026,HUM2,Humanities II,3,LOWER,false,8,General Education
69ae0ff1-4f14-5349-be56-24ffdc97a68d,PG,BSBA,2025-2026,SS1,Social Science I,3,LOWER,false,9,General Education
ca193136-17b8-520f-805d-d6c28d444761,PG,BSBA,2025-2026,SS2,Social Science II,3,LOWER,false,10,General Education
f5a4751e-a4f5-5b89-8f89-20c9c168f57e,PG,BSBA,2025-2026,HIST,History,3,LOWER,false,11,General Education
b84f1da4-1ffe-5d1f-b4a8-b702bfc8e9ac,PG,BSBA,2025-2026,COMM,Public Speaking / Communication,3,LOWER,false,12,General Education
9e28161e-8056-52a0-8b6d-3850cf53978c,PG,BSBA,2025-2026,ETHICS,Ethics,3,LOWER,false,13,General Education
e3214179-f3c8-57aa-823b-5b94cd49e469,PG,BSBA,2025-2026,INFO,Information Literacy / Computer Applications,3,LOWER,false,14,General Education
15381199-0d79-50ea-adb3-674851d51add,PG,BSBA,2025-2026,BUS101,Introduction to Business,3,LOWER,false,15,Major
663eeb98-21f6-5ad6-bca6-98bcc40106f5,PG,BSBA,2025-2026,ACCT1,Financial Accounting,3,LOWER,false,16,Major
80afb7af-b1c3-5074-b9f3-c7591106b81f,PG,BSBA,2025-2026,ACCT2,Managerial Accounting,3,LOWER,false,17,Major
87450e1e-4174-52bb-9340-71858c989501,PG,BSBA,2025-2026,MICRO,Microeconomics,3,LOWER,false,18,Major
aac80ffe-2159-5f93-b252-84a95887ec84,PG,BSBA,2025-2026,MACRO,Macroeconomics,3,LOWER,false,19,Major
230eae6b-f028-51a7-9cf1-a5805c5ee6a3,PG,BSBA,2025-2026,MGT,Principles of Management,3,LOWER,false,20,Major
5f3d074a-4c8c-50b9-9660-dbdb0d6b084c,PG,BSBA,2025-2026,MKT,Principles of Marketing,3,LOWER,false,21,Major
734d2711-2a58-5e16-80f6-c097aff00268,PG,BSBA,2025-2026,BLAW,Business Law,3,LOWER,false,22,Major
459ad371-aef7-57ed-b966-b577218f8cbe,PG,BSBA,2025-2026,FIN,Principles of Finance,3,UPPER,false,23,Major
d4dcc0b2-288b-57e0-8a95-98d1a6505599,PG,BSBA,2025-2026,OB,Organizational Behavior,3,UPPER,false,24,Major
1e7e4ae1-cdb5-5043-8cc6-783b99167cea,PG,BSBA,2025-2026,IS,Management Information Systems,3,LOWER,false,25,Major
c927ec77-d646-5681-964f-588be14de506,PG,BSBA,2025-2026,OPS,Operations Management,3,UPPER,false,26,Major
b680bf4b-17a7-5cd7-aa68-ef29994c6cd2,PG,BSBA,2025-2026,HR,Human Resource Management,3,UPPER,false,27,Major
89694c9b-2eb5-5bcd-9439-9f5922e126ef,PG,BSBA,2025-2026,STRAT,Strategic Management / Capstone,3,UPPER,true,28,Major
74b263aa-7f4c-57b0-98ee-6591eeec2552,PG,BSBA,2025-2026,BELEC1,Business Elective I,3,UPPER,false,29,Major
a75b3de1-e2bd-5ad4-ab15-0647cb456467,PG,BSBA,2025-2026,BELEC2,Business Elective II,3,UPPER,false,30,Major
5e797fa0-6173-5b08-afda-bce948b16593,PG,BSBA,2025-2026,ELEC1,Free Elective I,3,LOWER,false,31,Major
b8ca5949-3fe1-5559-95de-b7547ae2bc47,PG,BSBA,2025-2026,ELEC2,Free Elective II,3,LOWER,false,32,Major
d31f78a9-75f3-5618-abee-ba364eb81813,PG,BSBA,2025-2026,ELEC3,Free Elective III,3,LOWER,false,33,Major
b7df5d2e-1ad5-573d-a133-f425428ef3ef,PG,BSBA,2025-2026,ELEC4,Free Elective IV,3,LOWER,false,34,Major
a9ec8113-da0f-5faf-a8f5-854fce758183,PG,BSCY,2025-2026,ENG1,English Composition I,3,LOWER,false,1,General Education
9393a589-cdb6-5317-a901-b779e0aefbda,PG,BSCY,2025-2026,ENG2,English Composition II,3,LOWER,false,2,General Education
a1600bac-53b4-50bc-a0b9-93461eeafa7b,PG,BSCY,2025-2026,QR,Quantitative Reasoning / College Algebra,3,LOWER,false,3,General Education
8ba65b66-b9f6-5715-97ce-60c9333f2048,PG,BSCY,2025-2026,STAT,Introductory Statistics,3,LOWER,false,4,General Education
24a1eae7-7ff4-5f41-9b0d-656b688a0642,PG,BSCY,2025-2026,NS1,Natural Science with Lab,4,LOWER,false,5,General Education
685c5d20-f913-5692-a826-a578f63afbf0,PG,BSCY,2025-2026,NS2,Natural Science,3,LOWER,false,6,General Education
fa77ff51-31e1-5787-b09e-38af74735343,PG,BSCY,2025-2026,HUM1,Humanities I,3,LOWER,false,7,General Education
430b115d-178c-5057-ad94-3dd7e0a10688,PG,BSCY,2025-2026,HUM2,Humanities II,3,LOWER,false,8,General Education
6d1fcf83-a06e-5108-ab41-97ef27eefdae,PG,BSCY,2025-2026,SS1,Social Science I,3,LOWER,false,9,General Education
8571b305-f398-5946-b4e9-7e6e267ec412,PG,BSCY,2025-2026,SS2,Social Science II,3,LOWER,false,10,General Education
cece144b-d85d-5ccd-9168-c5c3545f454d,PG,BSCY,2025-2026,HIST,History,3,LOWER,false,11,General Education
39e71a89-c876-5bf5-8116-315ca5d75ec9,PG,BSCY,2025-2026,COMM,Public Speaking / Communication,3,LOWER,false,12,General Education
8e77ef2d-e4bf-5369-a7e2-4fc975819873,PG,BSCY,2025-2026,ETHICS,Ethics,3,LOWER,false,13,General Education
70438751-fdea-5b8c-be47-0a201209c609,PG,BSCY,2025-2026,INFO,Information Literacy / Computer Applications,3,LOWER,false,14,General Education
f4846bf2-9264-57b7-98c7-e2667ef7ea41,PG,BSCY,2025-2026,IT101,Introduction to IT / Computing,3,LOWER,false,15,Major
73cfa220-78da-5f48-8174-05599ee81cfb,PG,BSCY,2025-2026,NET,Networking Fundamentals,3,LOWER,false,16,Major
30ecbb29-dfdc-55fe-875f-321a6f0957c0,PG,BSCY,2025-2026,OS,Operating Systems,3,LOWER,false,17,Major
f69d54e5-e472-5787-baa1-51a788ef1a85,PG,BSCY,2025-2026,SEC1,Introduction to Cybersecurity,3,LOWER,false,18,Major
2811c818-fbb3-5695-8e30-a7a6c822f2cb,PG,BSCY,2025-2026,PROG,Programming Fundamentals,3,LOWER,false,19,Major
0ff8c79e-92d0-575a-83c5-b20a70cc698b,PG,BSCY,2025-2026,DB,Database Fundamentals,3,LOWER,false,20,Major
5cfe8111-e4a8-5e64-814a-1618b37eddfb,PG,BSCY,2025-2026,WEB,Web Technologies,3,LOWER,false,21,Major
ba2c7569-56ca-54cf-a6e9-4552bab36f24,PG,BSCY,2025-2026,RISK,Cyber Risk Management,3,UPPER,false,22,Major
ef9cd870-1818-5787-b44c-7f6a1f6bf1d2,PG,BSCY,2025-2026,LAW,Cybersecurity Law and Ethics,3,UPPER,false,23,Major
4c8fbace-ca25-5b0b-8d17-cb7b08473b0b,PG,BSCY,2025-2026,CRYPT,Applied Cryptography,3,UPPER,false,24,Major
8f256650-c92c-5cbb-98b8-442dbbfa7d1b,PG,BSCY,2025-2026,FOR,Digital Forensics,3,UPPER,false,25,Major
d9792bb2-ca3d-5dcb-bbb8-a71ac81ac0bb,PG,BSCY,2025-2026,NETSEC,Network Security,3,UPPER,false,26,Major
d2805908-4088-5748-a980-52428b56194c,PG,BSCY,2025-2026,PTEST,Penetration Testing,3,UPPER,true,27,Major
92b3a674-865f-53f5-acca-3c096d384f31,PG,BSCY,2025-2026,SEC2,Security Operations,3,UPPER,false,28,Major
c7fb3857-706b-562f-a7c0-882bfcee87b8,PG,BSCY,2025-2026,CAP,Cybersecurity Capstone,3,UPPER,true,29,Major
3d3a5fbe-aecc-5e33-943e-836268a4f22f,PG,BSCY,2025-2026,CELEC1,Cyber Elective I,3,UPPER,false,30,Major
530cb099-1224-54f7-a6bb-964c6a7104c2,PG,BSCY,2025-2026,ELEC1,Free Elective I,3,LOWER,false,31,Major
98bbcb75-ff99-5f06-aa33-d409bb622126,PG,BSCY,2025-2026,ELEC2,Free Elective II,3,LOWER,false,32,Major
c4b6b8f9-5630-555b-8ffd-3596c44b04a3,PG,BSCY,2025-2026,ELEC3,Free Elective III,3,LOWER,false,33,Major
81902ba5-7968-55de-9962-a328ec5088e7,PG,BSCY,2025-2026,ELEC4,Free Elective IV,3,LOWER,false,34,Major
57d3699e-351e-53f1-8920-5398365dd804,PG,BSPS,2025-2026,ENG1,English Composition I,3,LOWER,false,1,General Education
fdabfc93-7779-5251-9df1-44d052854282,PG,BSPS,2025-2026,ENG2,English Composition II,3,LOWER,false,2,General Education
5bf6119b-b3c1-5ba0-836e-99a5db141fcf,PG,BSPS,2025-2026,QR,Quantitative Reasoning / College Algebra,3,LOWER,false,3,General Education
b401196b-b050-5ccb-8b1c-3c3652b09aed,PG,BSPS,2025-2026,STAT,Introductory Statistics,3,LOWER,false,4,General Education
a2705c7d-081d-5bb0-b899-2a321def9e2b,PG,BSPS,2025-2026,NS1,Natural Science with Lab,4,LOWER,false,5,General Education
52795478-01ee-5996-bdb9-f6e2a6f5000c,PG,BSPS,2025-2026,NS2,Natural Science,3,LOWER,false,6,General Education
8d33fb5f-d611-5dcc-90fe-7db6b536c6a2,PG,BSPS,2025-2026,HUM1,Humanities I,3,LOWER,false,7,General Education
f961e8c1-3070-5779-90d7-ea9a69e052bf,PG,BSPS,2025-2026,HUM2,Humanities II,3,LOWER,false,8,General Education
caba6e3b-c1b8-50ee-9d6d-a9cdcae4a918,PG,BSPS,2025-2026,SS1,Social Science I,3,LOWER,false,9,General Education
426e04c7-3d3b-5b43-84b7-04ddd8995b40,PG,BSPS,2025-2026,SS2,Social Science II,3,LOWER,false,10,General Education
0c27d5e8-4682-5a52-aea1-09fdddb323d2,PG,BSPS,2025-2026,HIST,History,3,LOWER,false,11,General Education
afa14af2-2170-5659-8f33-5dda1c7a45cd,PG,BSPS,2025-2026,COMM,Public Speaking / Communication,3,LOWER,false,12,General Education
c2048f12-950d-5545-a2d8-13dd87f82456,PG,BSPS,2025-2026,ETHICS,Ethics,3,LOWER,false,13,General Education
3c73bd62-8742-5287-bd57-a66e5f989fa0,PG,BSPS,2025-2026,INFO,Information Literacy / Computer Applications,3,LOWER,false,14,General Education
4019e39f-022f-5263-8c52-63a1ea078105,PG,BSPS,2025-2026,ILP,Degree Design / Information Literacy,3,LOWER,false,15,Major
103aa5c7-3f57-5878-befb-e36e71ca5a12,PG,BSPS,2025-2026,LEAD,Leadership / Organizational Behavior,3,UPPER,false,16,Major
0055029b-04e6-549b-b0ae-13ec4181fdd5,PG,BSPS,2025-2026,PROFCOMM,Professional Communication,3,UPPER,false,17,Major
9d5ed9a9-6257-5bd2-98a2-2a22521ede5b,PG,BSPS,2025-2026,DATA,Applied Statistics / Decision Making,3,UPPER,false,18,Major
1fa58ba4-d0bb-5831-956d-f3f389d98e2f,PG,BSPS,2025-2026,ETH2,Professional Ethics,3,UPPER,false,19,Major
c3fe19ba-3150-5235-beaa-94e0f18e420a,PG,BSPS,2025-2026,RES,Applied Inquiry / Research Methods,3,UPPER,false,20,Major
1737acb0-2810-54d8-afda-33a5f27df1a4,PG,BSPS,2025-2026,CONC1,Concentration / Applied Elective I,3,UPPER,false,21,Major
fad811bd-ea34-5dac-b9ec-338203bc6e7e,PG,BSPS,2025-2026,CONC2,Concentration / Applied Elective II,3,UPPER,false,22,Major
42564da6-4c2d-5517-a20f-b987352487d7,PG,BSPS,2025-2026,CONC3,Concentration / Applied Elective III,3,UPPER,false,23,Major
fbc3d185-1a20-5cd3-8f88-ae9f8186d8d1,PG,BSPS,2025-2026,CONC4,Concentration / Applied Elective IV,3,UPPER,false,24,Major
95110e5b-5175-5602-b4f4-2158fc9978d7,PG,BSPS,2025-2026,ELEC1,Free Elective I,3,LOWER,false,25,Major
f42db2bd-efd7-531b-b4da-708f4067cdb1,PG,BSPS,2025-2026,ELEC2,Free Elective II,3,LOWER,false,26,Major
5b123beb-6e78-5df6-bacd-cdcccdc7ce0b,PG,BSPS,2025-2026,ELEC3,Free Elective III,3,LOWER,false,27,Major
8fab0c92-12ee-5f4e-a940-30a43203decb,PG,BSPS,2025-2026,ELEC4,Free Elective IV,3,LOWER,false,28,Major
12b1faab-13c7-574f-8d0c-e6bc1687bfae,PG,BSPS,2025-2026,ELEC5,Free Elective V,3,LOWER,false,29,Major
57f583b6-9f31-506a-8a7e-bdc41a839d70,PG,BSPS,2025-2026,ELEC6,Free Elective VI,3,LOWER,false,30,Major
91faa2eb-2b72-51ea-a624-e303e2313585,PG,BSPS,2025-2026,CAP,Professional Studies / Liberal Studies Capstone,3,UPPER,true,31,Major
